target_contact,receiver_contact,source_contact,value,unit
8,1,7,0.013601184853194174,dimensionless
8,1,8,0.0373964099157307,dimensionless
8,1,9,-0.04122155623343363,dimensionless
8,2,1,-0.06959233274884184,dimensionless
8,2,2,1.0185041628467049,dimensionless
8,2,3,-0.020721273959646964,dimensionless
8,2,4,0.12162013889011188,dimensionless
8,2,5,-0.07181755250244415,dimensionless
8,2,6,-0.03369993345250348,dimensionless
8,2,7,0.13560725232563806,dimensionless
8,2,8,0.02092880827149145,dimensionless
8,2,9,-0.022899564772627383,dimensionless
8,3,1,-0.09306535418210961,dimensionless
8,3,2,-0.021664090201599845,dimensionless
8,3,3,0.9961995645145342,dimensionless
8,3,4,0.12848265169978854,dimensionless
8,3,5,-0.10968184707806145,dimensionless
8,3,6,-0.04452238814535183,dimensionless
8,3,7,0.12605949265758976,dimensionless
8,3,8,0.01871218830899837,dimensionless
8,3,9,-0.01986086514223564,dimensionless
8,4,1,-0.29179373004425435,dimensionless
8,4,2,-0.06210215664775231,dimensionless
8,4,3,-0.1004192152422777,dimensionless
8,4,4,1.3069448781527202,dimensionless
8,4,5,-0.41527461133923255,dimensionless
8,4,6,-0.13191979794390002,dimensionless
8,4,7,0.27271723810473003,dimensionless
8,4,8,0.03226609171502361,dimensionless
8,4,9,-0.030591851664590223,dimensionless
8,5,1,-0.22949903613019224,dimensionless
8,5,2,-0.05224789411588802,dimensionless
8,5,3,-0.08053724869953102,dimensionless
8,5,4,0.23412685948759224,dimensionless
8,5,5,0.6696085410118098,dimensionless
8,5,6,-0.1002539363338712,dimensionless
8,5,7,0.2176798679710298,dimensionless
8,5,8,0.03354760902732044,dimensionless
8,5,9,-0.032617141760562664,dimensionless
8,6,1,0.0392557766179349,dimensionless
8,6,2,0.007911182059380439,dimensionless
8,6,3,0.021433738004635754,dimensionless
8,6,4,0.01046819828516922,dimensionless
8,6,5,0.12263443909717311,dimensionless
8,6,6,1.0364074696412662,dimensionless
8,6,7,0.053117628685861965,dimensionless
8,6,8,0.0559682278107595,dimensionless
8,6,9,-0.061430636609812794,dimensionless
8,7,1,0.019506506700949396,dimensionless
8,7,2,0.006824282399577728,dimensionless
8,7,3,0.0027431421106240824,dimensionless
8,7,4,-0.05830105220847885,dimensionless
8,7,5,-0.015704488086454495,dimensionless
8,7,6,0.008050577905845967,dimensionless
8,7,7,0.9330772033121597,dimensionless
8,7,8,0.06323650082300034,dimensionless
8,7,9,-0.06790884746342984,dimensionless
8,8,1,0.0015380945741482461,dimensionless
8,8,2,-0.002100249588186751,dimensionless
8,8,3,-0.0028135431780876093,dimensionless
8,8,4,0.0003504410706467759,dimensionless
8,8,5,0.007118420658623123,dimensionless
8,8,6,-0.002485173824139154,dimensionless
8,8,7,0.0015916667237973407,dimensionless
8,8,8,1.0280259822158904,dimensionless
8,8,9,-0.0029134274053372686,dimensionless
8,9,1,0.012574188528039532,dimensionless
8,9,2,0.016520638305474795,dimensionless
8,9,3,0.0003293782715823039,dimensionless
8,9,4,-0.0064440301836110065,dimensionless
