target_contact,receiver_contact,source_contact,value,unit
3,1,5,0.059321352452195594,ns
3,1,6,0.28085431242135267,ns
3,1,7,1.063063359141708,ns
3,1,8,0.18946630439695408,ns
3,1,9,-0.42318718707187314,ns
3,2,1,0.15346647773167033,ns
3,2,2,0.7205355446445775,ns
3,2,3,-0.093154637301269,ns
3,2,4,0.5894066089949895,ns
3,2,5,0.05258477740748448,ns
3,2,6,0.32272361858293475,ns
3,2,7,0.9520410868543818,ns
3,2,8,0.17891779126765373,ns
3,2,9,0.9547367205337279,ns
3,3,1,0.02947186601026021,ns
3,3,2,0.028292479032018144,ns
3,3,3,0.02279812622419913,ns
3,3,4,0.027578972973057527,ns
3,3,5,0.02140649834826637,ns
3,3,6,0.01839090000135711,ns
3,3,7,0.02405252921758229,ns
3,3,8,-0.019999411569415725,ns
3,3,9,0.13243967254818723,ns
3,4,1,0.140764364619751,ns
3,4,2,0.6797669602563651,ns
3,4,3,-0.6444384287970712,ns
3,4,4,0.49337341550932023,ns
3,4,5,0.047816266024759774,ns
3,4,6,0.24686251464612852,ns
3,4,7,0.8205080509026245,ns
3,4,8,0.19731590535348917,ns
3,4,9,0.5057645121319565,ns
3,5,1,-0.007103938519179648,ns
3,5,2,-0.13302794456831243,ns
3,5,3,-0.3802491480953573,ns
3,5,4,-0.11739451347720606,ns
3,5,5,0.018400340702402374,ns
3,5,6,0.01636150886823727,ns
3,5,7,-0.20701992439127123,ns
3,5,8,-0.0277324195555181,ns
3,5,9,-0.22692921778541258,ns
3,6,1,0.049936417701973566,ns
3,6,2,0.20155943586916641,ns
3,6,3,-0.7405436873013364,ns
3,6,4,0.12308710795015818,ns
3,6,5,0.03420383079404608,ns
3,6,6,0.07376559158376328,ns
3,6,7,0.18373668066626142,ns
3,6,8,0.011133367726375309,ns
3,6,9,0.37602886645091,ns
3,7,1,0.016105018579526925,ns
3,7,2,0.3471509190569304,ns
3,7,3,-0.10034767790519969,ns
3,7,4,0.2541568854978879,ns
3,7,5,-0.029867541802613896,ns
3,7,6,0.1583177576882497,ns
3,7,7,0.24822251478316268,ns
3,7,8,0.04357973873885634,ns
3,7,9,1.037729832265741,ns
3,8,1,-0.0156000734195295,ns
3,8,2,-0.21444842027275776,ns
3,8,3,-0.49183843010761674,ns
3,8,4,-0.11070962132660732,ns
3,8,5,0.02078035589876313,ns
3,8,6,-0.09236557650182166,ns
3,8,7,-0.2938448891255949,ns
3,8,8,-0.13231171580814294,ns
3,8,9,-0.030008701748017577,ns
3,9,1,0.05389442551357591,ns
3,9,2,0.0602213578230442,ns
3,9,3,0.045747099411088094,ns
3,9,4,0.0027308108739951212,ns
3,9,5,-0.021907665367606736,ns
3,9,6,-0.021716249037391167,ns
3,9,7,-0.1090732529996704,ns
3,9,8,-0.08566295081617804,ns
3,9,9,-0.8251692497668855,ns
4,1,1,0.5259356618118662,ns
4,1,2,0.3577193353592899,ns
4,1,3,2.068581948372988,ns
4,1,4,0.6447040109330292,ns
4,1,5,0.1853770456586761,ns
4,1,6,0.032863168847806865,ns
4,1,7,1.1073920958931627,ns
4,1,8,1.7877900931617858,ns
4,1,9,0.4686215641677498,ns
4,2,1,0.37665637423280174,ns
4,2,2,0.16260855473903316,ns
4,2,3,1.2376180332880184,ns
4,2,4,0.38485823480164993,ns
4,2,5,0.11947146390800784,ns
4,2,6,0.06012194437909882,ns
4,2,7,0.6680333513216413,ns
4,2,8,1.0757646928607796,ns
4,2,9,0.32691464366485606,ns
4,3,1,-0.08409868051142792,ns
4,3,2,-0.040330278167959074,ns
4,3,3,-0.4369667533801383,ns
4,3,4,1.4681910075207356,ns
4,3,5,0.0022311019395603628,ns
4,3,6,0.013018158798964155,ns
4,3,7,-0.15690993799803035,ns
4,3,8,-0.30720771083893084,ns
4,3,9,1.2903341106595292,ns
4,4,1,0.0236964618528631,ns
4,4,2,0.021231230691303983,ns
4,4,3,0.0033204059360824774,ns
4,4,4,-0.0026933225232040918,ns
4,4,5,0.020550603682886612,ns
4,4,6,-0.015012061573004776,ns
4,4,7,-0.022805312653713432,ns
4,4,8,0.014493835090761584,ns
4,4,9,0.047576623017582184,ns
4,5,1,-0.10046678844380948,ns
4,5,2,-0.10765636307925248,ns
